policy_id,customer_id,policy_type,premium,sum_assured,tenure_months,start_date,end_date,channel,product_name
8993,793,Health,5632.0,11873056,40,2023-04-02,2026-07-15,Agent,Pol-Health
8994,2076,Health,9841.0,3455439,9,2025-04-05,2025-12-31,Partnership,Pol-Health
8995,3544,Crop,14257.0,1903481,11,2023-11-25,2024-10-20,Aggregator,Pol-Crop
8996,923,Motor,8013.0,13118431,44,2023-08-01,2027-03-13,Online,Pol-Motor
8997,1482,Health,3559.0,5442545,19,2023-12-28,2025-07-20,Online,Pol-Health
8998,742,Motor,16096.0,4615848,56,2025-04-21,2029-11-26,Agent,Pol-Motor
8999,5000,Property,16893.0,6360348,14,2023-11-07,2024-12-31,Online,Pol-Property
9000,2034,Motor,13628.0,3550438,15,2025-03-07,2026-05-31,Bancassurance,Pol-Motor
9001,1446,Health,10048.0,1329878,47,2024-12-20,2028-10-30,Online,Pol-Health
9002,375,Motor,9449.0,3252689,8,2024-01-03,2024-08-30,Online,Pol-Motor
9003,2910,Motor,7874.0,5498898,59,2025-04-30,2030-03-05,Aggregator,Pol-Motor
9004,624,Travel,7695.0,5517459,33,2025-06-04,2028-02-19,Aggregator,Pol-Travel
9005,1049,Motor,4101.0,1108015,56,2023-10-15,2028-05-21,Aggregator,Pol-Motor
9006,606,Motor,4144.0,4246745,2,2025-02-18,2025-04-19,Bancassurance,Pol-Motor
9007,2114,Motor,4723.0,23793560,2,2024-10-25,2024-12-24,Partnership,Pol-Motor
9008,2577,Health,2686.0,5621617,20,2023-04-26,2024-12-16,Online,Pol-Health
9009,278,Property,3929.0,11819406,58,2024-03-01,2028-12-05,Online,Pol-Property
9010,2058,Crop,7311.0,9073340,23,2024-12-05,2026-10-26,Agent,Pol-Crop
9011,1165,Motor,2399.0,3020537,18,2024-11-17,2026-05-11,Agent,Pol-Motor
9012,3882,Health,4555.0,3099260,30,2024-09-18,2027-03-07,Agent,Pol-Health
9013,4124,Health,6530.0,7732855,21,2025-07-27,2027-04-18,Online,Pol-Health
9014,3172,Health,4999.0,3302778,36,2023-10-25,2026-10-09,Bancassurance,Pol-Health
9015,2768,Property,6201.0,15163031,54,2023-04-28,2027-10-04,Aggregator,Pol-Property
9016,4945,Property,8457.0,4095267,3,2025-01-06,2025-04-06,Aggregator,Pol-Property
9017,261,Motor,11855.0,11369327,57,2024-11-16,2029-07-23,Partnership,Pol-Motor
9018,4134,Motor,5071.0,7607689,17,2025-01-27,2026-06-21,Agent,Pol-Motor
9019,3566,Property,6295.0,8286973,24,2025-02-19,2027-02-09,Online,Pol-Property
9020,3819,Health,2427.0,3108994,38,2024-05-16,2027-06-30,Bancassurance,Pol-Health
9021,4563,Health,9862.0,14275342,4,2023-10-12,2024-02-09,Aggregator,Pol-Health
9022,2795,Health,4765.0,44101683,9,2024-01-21,2024-10-17,Aggregator,Pol-Health
9023,1204,Motor,8703.0,2327464,33,2024-05-16,2027-01-31,Online,Pol-Motor
9024,2013,Health,6263.0,12571767,57,2024-09-30,2029-06-06,Aggregator,Pol-Health
9025,1811,Motor,22379.0,5409174,34,2024-11-27,2027-09-13,Agent,Pol-Motor
9026,3609,Health,18311.0,2614384,45,2023-07-11,2027-03-22,Online,Pol-Health
9027,304,Motor,10040.0,2077116,54,2025-03-18,2029-08-24,Online,Pol-Motor
9028,1097,Property,9076.0,2484263,32,2025-06-25,2028-02-10,Online,Pol-Property
9029,4029,Property,8328.0,2794158,59,2023-11-03,2028-09-07,Online,Pol-Property
9030,3619,Health,5825.0,1894115,8,2023-06-28,2024-02-23,Online,Pol-Health
9031,1167,Motor,4983.0,14527673,48,2024-05-22,2028-05-01,Agent,Pol-Motor
9032,4310,Motor,4581.0,5346466,50,2023-07-22,2027-08-30,Online,Pol-Motor
9033,2353,Motor,5342.0,7816009,15,2025-09-17,2026-12-11,Agent,Pol-Motor
9034,345,Motor,9045.0,1910347,31,2025-06-19,2028-01-05,Online,Pol-Motor
9035,744,Motor,6508.0,15891842,5,2025-08-08,2026-01-05,Aggregator,Pol-Motor
9036,1622,Property,2637.0,3339008,42,2024-11-19,2028-05-02,Agent,Pol-Property
9037,2542,Travel,26440.0,17325884,42,2023-07-14,2026-12-25,Online,Pol-Travel
9038,1923,Motor,6757.0,8065830,29,2024-11-24,2027-04-13,Bancassurance,Pol-Motor
9039,1149,Motor,21480.0,2280378,14,2023-03-23,2024-05-16,Aggregator,Pol-Motor
9040,2889,Crop,5996.0,7490484,52,2023-04-04,2027-07-12,Bancassurance,Pol-Crop
9041,3951,Health,6482.0,5244258,53,2025-01-23,2029-06-01,Bancassurance,Pol-Health
9042,657,Health,11658.0,2251191,13,2024-02-09,2025-03-05,Aggregator,Pol-Health
9043,4713,Travel,6314.0,2061877,48,2025-04-22,2029-04-01,Online,Pol-Travel
9044,776,Health,8963.0,11286405,26,2025-08-30,2027-10-19,Online,Pol-Health
9045,1670,Health,6220.0,15987058,20,2025-01-26,2026-09-18,Online,Pol-Health
9046,2008,Health,5773.0,2107425,31,2023-03-18,2025-10-03,Online,Pol-Health
9047,4598,Motor,15807.0,5947414,51,2024-07-25,2028-10-02,Bancassurance,Pol-Motor
9048,1660,Health,4011.0,1427568,36,2024-08-01,2027-07-17,Online,Pol-Health
9049,607,Motor,5681.0,11465251,27,2023-05-24,2025-08-11,Online,Pol-Motor
9050,3704,Health,18269.0,5780033,37,2024-06-21,2027-07-06,Online,Pol-Health
9051,430,Motor,6218.0,1628210,33,2025-08-31,2028-05-17,Agent,Pol-Motor
9052,3373,Motor,3514.0,3597901,29,2024-05-30,2026-10-17,Agent,Pol-Motor
9053,1005,Motor,9971.0,3301798,27,2025-05-18,2027-08-06,Partnership,Pol-Motor
9054,1613,Motor,7203.0,2489138,4,2023-03-31,2023-07-29,Online,Pol-Motor
9055,4190,Motor,9180.0,12700720,11,2023-12-24,2024-11-18,Bancassurance,Pol-Motor
9056,2363,Property,7577.0,2527112,25,2024-02-03,2026-02-22,Aggregator,Pol-Property
9057,2201,Health,4219.0,24432114,56,2024-02-09,2028-09-15,Aggregator,Pol-Health
9058,2188,Property,8262.0,11716261,5,2023-07-07,2023-12-04,Agent,Pol-Property
9059,1621,Crop,13815.0,4007755,51,2025-03-19,2029-05-27,Online,Pol-Crop
9060,4312,Motor,5707.0,42211230,2,2025-08-30,2025-10-29,Agent,Pol-Motor
9061,2842,Health,4708.0,3877327,40,2023-11-29,2027-03-13,Aggregator,Pol-Health
9062,4466,Property,6723.0,1547873,13,2024-02-26,2025-03-22,Aggregator,Pol-Property
9063,972,Health,6604.0,13198765,56,2023-02-27,2027-10-04,Agent,Pol-Health
9064,2289,Crop,6244.0,2487539,53,2023-01-18,2027-05-27,Partnership,Pol-Crop
9065,1559,Health,13597.0,16590377,27,2023-10-31,2026-01-18,Agent,Pol-Health
9066,2369,Health,8276.0,1548424,59,2023-11-16,2028-09-20,Online,Pol-Health
9067,2093,Property,16793.0,2511185,39,2023-07-27,2026-10-09,Bancassurance,Pol-Property
9068,4710,Motor,8213.0,3324061,17,2025-01-26,2026-06-20,Aggregator,Pol-Motor
9069,284,Health,8781.0,9012033,31,2025-03-26,2027-10-12,Agent,Pol-Health
9070,2035,Motor,21804.0,3492083,54,2025-04-22,2029-09-28,Aggregator,Pol-Motor
9071,3656,Motor,8704.0,3308910,58,2025-05-07,2030-02-10,Aggregator,Pol-Motor
9072,3625,Motor,6453.0,9772907,11,2025-05-22,2026-04-17,Partnership,Pol-Motor
9073,1815,Health,4579.0,15511460,9,2024-07-30,2025-04-26,Agent,Pol-Health
9074,672,Crop,4783.0,4133635,11,2023-08-12,2024-07-07,Aggregator,Pol-Crop
9075,2135,Motor,5952.0,2198847,7,2025-01-18,2025-08-16,Agent,Pol-Motor
9076,1483,Property,6471.0,19931269,37,2025-01-31,2028-02-15,Online,Pol-Property
9077,2347,Motor,2613.0,4722238,6,2025-08-18,2026-02-14,Agent,Pol-Motor
9078,14,Motor,7273.0,7854777,30,2025-03-30,2027-09-16,Agent,Pol-Motor
9079,756,Crop,1874.0,3524633,29,2024-03-07,2026-07-25,Online,Pol-Crop
9080,169,Motor,13882.0,3812694,31,2024-10-08,2027-04-26,Agent,Pol-Motor
9081,2280,Motor,2852.0,3523857,23,2023-07-09,2025-05-29,Aggregator,Pol-Motor
9082,1135,Motor,8041.0,11417284,13,2024-02-02,2025-02-26,Agent,Pol-Motor
9083,2662,Motor,7886.0,15719280,54,2023-04-15,2027-09-21,Agent,Pol-Motor
9084,4825,Motor,14345.0,3396617,37,2024-10-19,2027-11-03,Online,Pol-Motor
9085,240,Motor,7851.0,3789469,12,2024-10-14,2025-10-09,Aggregator,Pol-Motor
9086,2288,Health,6977.0,16302541,45,2024-04-17,2027-12-28,Agent,Pol-Health
9087,4366,Motor,8583.0,29772406,18,2025-08-30,2027-02-21,Agent,Pol-Motor
9088,2588,Health,5633.0,9005238,12,2023-12-22,2024-12-16,Aggregator,Pol-Health
9089,1310,Crop,5675.0,7371991,59,2024-05-24,2029-03-29,Aggregator,Pol-Crop
9090,443,Motor,8160.0,30540873,3,2024-10-18,2025-01-16,Aggregator,Pol-Motor
9091,725,Health,6331.0,6736667,48,2024-09-22,2028-09-01,Online,Pol-Health
9092,908,Motor,10104.0,6748406,36,2025-07-21,2028-07-05,Agent,Pol-Motor
9093,1527,Motor,4719.0,3543397,53,2024-11-19,2029-03-28,Aggregator,Pol-Motor
9094,2418,Crop,11802.0,10131386,17,2025-09-16,2027-02-08,Aggregator,Pol-Crop
9095,1144,Health,9275.0,3082049,10,2025-09-03,2026-06-30,Online,Pol-Health
9096,75,Motor,7426.0,3696089,13,2024-10-11,2025-11-05,Online,Pol-Motor
9097,2471,Motor,3394.0,4225724,23,2023-03-21,2025-02-08,Aggregator,Pol-Motor
9098,70,Motor,11146.0,9103405,30,2023-08-26,2026-02-11,Online,Pol-Motor
9099,4841,Property,19560.0,4160398,56,2025-01-07,2029-08-14,Bancassurance,Pol-Property
9100,4066,Property,5814.0,12080372,28,2025-03-01,2027-06-19,Partnership,Pol-Property
9101,132,Motor,11266.0,2269638,23,2024-10-16,2026-09-06,Bancassurance,Pol-Motor
9102,1122,Motor,6924.0,3994539,5,2023-03-12,2023-08-09,Online,Pol-Motor
9103,4198,Motor,4237.0,6001781,49,2024-11-05,2028-11-14,Bancassurance,Pol-Motor
9104,1191,Property,4996.0,6401709,30,2025-09-04,2028-02-21,Online,Pol-Property
9105,1129,Health,6950.0,10517092,9,2025-04-26,2026-01-21,Online,Pol-Health
9106,598,Motor,9197.0,2409356,34,2024-11-28,2027-09-14,Bancassurance,Pol-Motor
9107,1573,Motor,3533.0,5676478,48,2025-07-27,2029-07-06,Online,Pol-Motor
9108,672,Motor,5154.0,2274225,26,2024-02-12,2026-04-02,Online,Pol-Motor
9109,4731,Motor,7454.0,9632476,17,2023-02-08,2024-07-02,Bancassurance,Pol-Motor
9110,3716,Property,3904.0,3587651,34,2023-02-28,2025-12-14,Partnership,Pol-Property
9111,3338,Motor,8921.0,11345691,4,2025-08-26,2025-12-24,Aggregator,Pol-Motor
9112,3867,Crop,17360.0,5496747,14,2024-12-13,2026-02-06,Aggregator,Pol-Crop
9113,2900,Health,6969.0,6026467,2,2023-02-02,2023-04-03,Agent,Pol-Health
9114,2309,Motor,10589.0,58903826,48,2025-03-12,2029-02-19,Online,Pol-Motor
9115,2464,Health,3874.0,13382203,6,2024-06-18,2024-12-15,Online,Pol-Health
9116,3991,Motor,5349.0,10029968,56,2023-02-25,2027-10-02,Agent,Pol-Motor
9117,3533,Motor,12056.0,5467333,9,2023-10-28,2024-07-24,Bancassurance,Pol-Motor
9118,2749,Travel,3707.0,3948695,24,2025-01-27,2027-01-17,Bancassurance,Pol-Travel
9119,2591,Health,5141.0,3536073,14,2023-04-06,2024-05-30,Agent,Pol-Health
9120,3031,Motor,12984.0,18929431,13,2024-02-09,2025-03-05,Partnership,Pol-Motor
9121,3382,Motor,5405.0,3160484,11,2024-03-23,2025-02-16,Agent,Pol-Motor
9122,1712,Motor,2697.0,9061007,40,2023-08-02,2026-11-14,Aggregator,Pol-Motor
9123,4145,Motor,5531.0,3287182,25,2024-01-21,2026-02-09,Agent,Pol-Motor
9124,4540,Motor,17534.0,2510942,30,2023-06-21,2025-12-07,Online,Pol-Motor
9125,172,Motor,15061.0,3802649,24,2023-09-22,2025-09-11,Bancassurance,Pol-Motor
9126,3038,Health,7048.0,10410924,34,2025-09-12,2028-06-28,Partnership,Pol-Health
9127,3402,Crop,6525.0,14285314,23,2025-05-01,2027-03-22,Aggregator,Pol-Crop
9128,4102,Motor,23850.0,6745979,19,2023-06-18,2025-01-08,Agent,Pol-Motor
9129,1228,Health,4592.0,4921726,1,2025-04-26,2025-05-26,Bancassurance,Pol-Health
9130,2417,Motor,5320.0,9199332,15,2023-08-23,2024-11-15,Aggregator,Pol-Motor
9131,722,Motor,12453.0,4743220,58,2024-11-10,2029-08-16,Online,Pol-Motor
9132,3620,Health,4754.0,3942174,41,2023-02-27,2026-07-11,Partnership,Pol-Health
9133,931,Crop,8807.0,2479725,56,2023-08-16,2028-03-22,Agent,Pol-Crop
9134,2329,Motor,3951.0,14793272,46,2024-04-13,2028-01-23,Online,Pol-Motor
9135,1079,Health,15446.0,3457024,54,2024-08-13,2029-01-19,Online,Pol-Health
9136,3385,Travel,5907.0,2347403,16,2024-01-13,2025-05-07,Agent,Pol-Travel
9137,2966,Property,5299.0,4585440,34,2023-05-31,2026-03-16,Online,Pol-Property
9138,3550,Motor,4810.0,12282087,43,2023-03-10,2026-09-20,Agent,Pol-Motor
9139,2476,Motor,4126.0,10678623,1,2024-05-22,2024-06-21,Online,Pol-Motor
9140,1536,Travel,6157.0,4697921,58,2023-02-03,2027-11-09,Online,Pol-Travel
9141,413,Motor,2255.0,3714465,22,2024-10-25,2026-08-16,Online,Pol-Motor
9142,839,Health,4251.0,40877578,53,2024-02-14,2028-06-22,Aggregator,Pol-Health
9143,3688,Motor,7394.0,2800806,2,2024-08-06,2024-10-05,Agent,Pol-Motor
9144,1027,Health,7663.0,5643434,49,2023-01-08,2027-01-17,Online,Pol-Health
9145,3669,Motor,7078.0,3110163,13,2025-05-23,2026-06-17,Aggregator,Pol-Motor
9146,4781,Health,5017.0,12174993,35,2023-04-30,2026-03-15,Aggregator,Pol-Health
9147,2836,Motor,15628.0,12443390,21,2024-03-29,2025-12-19,Online,Pol-Motor
9148,60,Health,11323.0,2207202,41,2024-08-24,2028-01-06,Online,Pol-Health
9149,590,Motor,6960.0,6767819,8,2025-01-16,2025-09-13,Online,Pol-Motor
9150,2578,Motor,6921.0,675426,29,2023-10-17,2026-03-05,Online,Pol-Motor
9151,3169,Health,5784.0,6227465,46,2024-11-22,2028-09-02,Aggregator,Pol-Health
9152,2035,Travel,5316.0,467677,9,2025-07-28,2026-04-24,Online,Pol-Travel
9153,4069,Crop,6779.0,7515080,53,2023-12-13,2028-04-20,Agent,Pol-Crop
9154,777,Motor,11762.0,4240003,4,2023-07-26,2023-11-23,Agent,Pol-Motor
9155,148,Health,5864.0,1568082,3,2023-12-04,2024-03-03,Online,Pol-Health
9156,47,Health,13908.0,8982813,51,2023-05-08,2027-07-16,Agent,Pol-Health
9157,1268,Health,5295.0,5776845,43,2024-03-25,2027-10-06,Agent,Pol-Health
9158,1502,Property,15455.0,2424498,4,2025-07-09,2025-11-06,Agent,Pol-Property
9159,1619,Travel,6319.0,10609546,27,2023-06-25,2025-09-12,Partnership,Pol-Travel
9160,1665,Motor,10303.0,5127230,37,2023-01-09,2026-01-23,Online,Pol-Motor
9161,4041,Property,22877.0,7912289,46,2024-10-17,2028-07-28,Aggregator,Pol-Property
9162,3004,Motor,24567.0,4110525,58,2024-03-28,2029-01-01,Agent,Pol-Motor
9163,2023,Crop,3748.0,4756324,30,2024-09-18,2027-03-07,Agent,Pol-Crop
9164,210,Property,12294.0,22252422,15,2025-03-03,2026-05-27,Partnership,Pol-Property
9165,4283,Health,4573.0,3266077,16,2025-07-28,2026-11-20,Bancassurance,Pol-Health
9166,1188,Crop,8845.0,7057170,28,2024-12-27,2027-04-16,Online,Pol-Crop
9167,3054,Health,9362.0,7114319,55,2024-01-23,2028-07-30,Partnership,Pol-Health
9168,35,Health,11278.0,1924386,12,2025-05-12,2026-05-07,Online,Pol-Health
9169,2044,Travel,3867.0,7182040,25,2025-03-22,2027-04-11,Online,Pol-Travel
9170,1277,Motor,4067.0,1291838,28,2024-12-23,2027-04-12,Online,Pol-Motor
9171,4571,Travel,4848.0,33841895,59,2024-12-12,2029-10-17,Agent,Pol-Travel
9172,4855,Motor,9814.0,19427839,52,2024-09-05,2028-12-13,Agent,Pol-Motor
9173,4566,Health,8290.0,926817,53,2024-01-02,2028-05-10,Online,Pol-Health
9174,2955,Motor,9007.0,14921837,53,2025-07-20,2029-11-26,Aggregator,Pol-Motor
9175,264,Motor,4071.0,5866391,46,2023-02-10,2026-11-21,Agent,Pol-Motor
9176,1129,Health,7972.0,1433558,4,2025-02-23,2025-06-23,Partnership,Pol-Health
9177,3292,Motor,5274.0,1078704,35,2023-05-05,2026-03-20,Partnership,Pol-Motor
9178,4863,Travel,5390.0,5206389,39,2025-08-22,2028-11-04,Aggregator,Pol-Travel
9179,407,Motor,6877.0,23992342,5,2023-10-02,2024-02-29,Online,Pol-Motor
9180,2694,Motor,3436.0,45303156,50,2025-06-30,2029-08-08,Agent,Pol-Motor
9181,1230,Crop,9559.0,6993099,29,2025-04-08,2027-08-26,Aggregator,Pol-Crop
9182,2112,Property,3581.0,2191992,57,2024-06-06,2029-02-10,Bancassurance,Pol-Property
9183,3017,Health,5969.0,28366053,17,2024-10-03,2026-02-25,Agent,Pol-Health
9184,872,Motor,10624.0,2336300,31,2023-01-05,2025-07-23,Online,Pol-Motor
9185,4134,Property,3444.0,3981176,12,2024-04-27,2025-04-22,Agent,Pol-Property
9186,4856,Motor,3636.0,9958067,36,2023-09-04,2026-08-19,Agent,Pol-Motor
9187,4761,Travel,12305.0,17687297,31,2023-11-16,2026-06-03,Online,Pol-Travel
9188,4318,Health,4284.0,1931415,11,2023-01-17,2023-12-13,Aggregator,Pol-Health
9189,4866,Crop,11895.0,5292691,46,2025-05-18,2029-02-26,Agent,Pol-Crop
9190,473,Property,9133.0,9702162,39,2023-07-08,2026-09-20,Agent,Pol-Property
9191,3578,Health,3752.0,615901,30,2023-03-20,2025-09-05,Agent,Pol-Health
9192,4675,Property,7987.0,1016508,32,2023-03-28,2025-11-12,Online,Pol-Property
9193,3833,Health,9196.0,1230962,8,2024-11-24,2025-07-22,Aggregator,Pol-Health
9194,4331,Motor,3651.0,6834670,10,2023-10-26,2024-08-21,Aggregator,Pol-Motor
9195,2142,Motor,7558.0,9231064,11,2024-08-16,2025-07-12,Online,Pol-Motor
9196,2909,Motor,11135.0,15968243,27,2024-11-07,2027-01-26,Online,Pol-Motor
9197,2887,Property,7038.0,7254268,6,2023-07-14,2024-01-10,Agent,Pol-Property
9198,4745,Health,7902.0,45256386,55,2025-03-12,2029-09-17,Aggregator,Pol-Health
9199,4112,Health,6836.0,9528812,41,2023-08-04,2026-12-16,Agent,Pol-Health
9200,1399,Crop,12231.0,18031732,6,2024-05-21,2024-11-17,Aggregator,Pol-Crop
9201,364,Health,6984.0,12744538,39,2023-07-13,2026-09-25,Aggregator,Pol-Health
9202,744,Motor,5173.0,6897092,30,2024-04-12,2026-09-29,Online,Pol-Motor
9203,3470,Motor,6553.0,22949959,18,2024-08-06,2026-01-28,Agent,Pol-Motor
9204,2458,Motor,3355.0,9845638,39,2024-09-12,2027-11-26,Partnership,Pol-Motor
9205,3685,Motor,1624.0,3182777,39,2024-05-22,2027-08-05,Online,Pol-Motor
9206,2234,Motor,4847.0,6441559,14,2025-01-16,2026-03-12,Bancassurance,Pol-Motor
9207,4042,Health,15711.0,4031569,15,2025-07-12,2026-10-05,Online,Pol-Health
9208,470,Motor,12203.0,2687129,50,2025-08-11,2029-09-19,Aggregator,Pol-Motor
9209,312,Motor,3224.0,2912752,53,2024-12-13,2029-04-21,Partnership,Pol-Motor
9210,2848,Travel,4339.0,9481404,36,2024-06-25,2027-06-10,Aggregator,Pol-Travel
9211,3150,Travel,5367.0,1556083,23,2025-04-07,2027-02-26,Online,Pol-Travel
9212,4631,Health,6664.0,6902736,36,2023-07-01,2026-06-15,Online,Pol-Health
9213,2170,Motor,4380.0,3395611,25,2025-04-22,2027-05-12,Online,Pol-Motor
9214,4324,Crop,5398.0,2184995,9,2025-05-02,2026-01-27,Agent,Pol-Crop
9215,989,Health,12239.0,4970270,37,2024-03-11,2027-03-26,Agent,Pol-Health
9216,1432,Motor,4448.0,6139546,24,2023-07-26,2025-07-15,Bancassurance,Pol-Motor
9217,4111,Health,9710.0,33796601,19,2024-11-30,2026-06-23,Agent,Pol-Health
9218,214,Motor,10732.0,2134746,36,2023-11-01,2026-10-16,Bancassurance,Pol-Motor
9219,4699,Travel,24326.0,7106230,34,2025-05-08,2028-02-22,Aggregator,Pol-Travel
9220,4148,Crop,5200.0,8180103,11,2024-09-11,2025-08-07,Agent,Pol-Crop
9221,4153,Motor,4192.0,4940747,48,2024-03-04,2028-02-12,Online,Pol-Motor
9222,1313,Health,3103.0,19686638,35,2025-05-07,2028-03-22,Aggregator,Pol-Health
9223,3221,Motor,10201.0,6770449,28,2023-02-22,2025-06-11,Agent,Pol-Motor
9224,2456,Crop,9084.0,11884580,52,2024-03-11,2028-06-18,Agent,Pol-Crop
9225,4628,Motor,6962.0,3056729,41,2023-07-11,2026-11-22,Online,Pol-Motor
9226,3441,Motor,8618.0,1761874,31,2024-12-26,2027-07-14,Online,Pol-Motor
9227,2405,Motor,7643.0,4545395,36,2023-10-21,2026-10-05,Agent,Pol-Motor
9228,700,Motor,5977.0,4484802,33,2025-04-18,2028-01-03,Online,Pol-Motor
9229,1567,Travel,6199.0,3918829,15,2023-01-04,2024-03-29,Agent,Pol-Travel
9230,4770,Travel,6986.0,6945322,2,2023-11-01,2023-12-31,Bancassurance,Pol-Travel
9231,1310,Motor,24976.0,3559069,39,2024-03-26,2027-06-09,Agent,Pol-Motor
9232,4613,Motor,11559.0,3640392,50,2023-06-02,2027-07-11,Aggregator,Pol-Motor
9233,681,Health,4095.0,19875286,27,2024-08-19,2026-11-07,Bancassurance,Pol-Health
9234,1709,Property,8943.0,2257699,47,2023-03-05,2027-01-13,Online,Pol-Property
9235,4823,Motor,7306.0,17921422,16,2024-09-18,2026-01-11,Partnership,Pol-Motor
9236,3901,Health,18086.0,11630423,3,2023-01-24,2023-04-24,Agent,Pol-Health
9237,2165,Motor,13758.0,15041334,27,2023-03-06,2025-05-24,Aggregator,Pol-Motor
9238,4365,Motor,6972.0,15038591,32,2023-02-21,2025-10-08,Bancassurance,Pol-Motor
9239,1788,Property,7229.0,4867378,58,2023-06-28,2028-04-02,Aggregator,Pol-Property
9240,718,Health,4154.0,2921286,35,2023-08-30,2026-07-15,Online,Pol-Health
9241,721,Health,10173.0,4076072,24,2025-05-31,2027-05-21,Online,Pol-Health
9242,3235,Property,13007.0,5358168,7,2023-09-02,2024-03-30,Online,Pol-Property
9243,3858,Property,7792.0,1878621,49,2023-11-23,2027-12-02,Online,Pol-Property
9244,2188,Motor,8369.0,7783565,40,2023-01-25,2026-05-09,Bancassurance,Pol-Motor
9245,3959,Health,6228.0,3714682,19,2024-12-09,2026-07-02,Agent,Pol-Health
9246,3753,Crop,11395.0,6346642,5,2023-11-02,2024-03-31,Online,Pol-Crop
9247,4240,Health,3750.0,4533868,39,2024-10-13,2027-12-27,Agent,Pol-Health
9248,2270,Health,4191.0,12394038,51,2023-08-16,2027-10-24,Online,Pol-Health
9249,781,Motor,11667.0,8732423,56,2024-06-15,2029-01-20,Bancassurance,Pol-Motor
9250,4988,Motor,3622.0,3103446,8,2023-07-01,2024-02-26,Aggregator,Pol-Motor
9251,630,Motor,5341.0,5823643,25,2025-06-26,2027-07-16,Online,Pol-Motor
9252,4531,Health,6379.0,763056,22,2024-02-16,2025-12-07,Bancassurance,Pol-Health
9253,3922,Motor,9280.0,3608901,2,2024-11-20,2025-01-19,Bancassurance,Pol-Motor
9254,3078,Crop,7919.0,6881761,40,2025-02-25,2028-06-09,Aggregator,Pol-Crop
9255,3313,Health,1574.0,2271344,46,2025-01-20,2028-10-31,Agent,Pol-Health
9256,3127,Health,9804.0,10705812,10,2024-05-16,2025-03-12,Aggregator,Pol-Health
9257,2431,Health,6565.0,1676679,18,2025-08-07,2027-01-29,Agent,Pol-Health
9258,3542,Health,12497.0,7103781,25,2023-12-24,2026-01-12,Agent,Pol-Health
9259,3143,Property,4515.0,4694474,50,2023-03-03,2027-04-11,Agent,Pol-Property
9260,1630,Property,16121.0,14392648,16,2024-01-06,2025-04-30,Partnership,Pol-Property
9261,1474,Motor,4073.0,3264853,15,2025-02-13,2026-05-09,Agent,Pol-Motor
9262,480,Motor,5818.0,4588107,7,2023-09-12,2024-04-09,Agent,Pol-Motor
9263,2070,Travel,13768.0,17825192,12,2023-11-20,2024-11-14,Bancassurance,Pol-Travel
9264,561,Health,22640.0,18045525,32,2025-05-04,2027-12-20,Online,Pol-Health
9265,2696,Property,4077.0,971939,3,2024-08-27,2024-11-25,Online,Pol-Property
9266,2660,Property,25506.0,1426461,1,2024-11-11,2024-12-11,Aggregator,Pol-Property
9267,2760,Health,2231.0,19048355,56,2025-09-21,2030-04-28,Aggregator,Pol-Health
9268,2004,Health,10700.0,15388133,43,2023-12-02,2027-06-14,Agent,Pol-Health
9269,4217,Travel,17689.0,11189419,23,2024-11-11,2026-10-02,Aggregator,Pol-Travel
9270,2787,Property,4377.0,4899340,35,2023-12-04,2026-10-19,Online,Pol-Property
9271,3993,Crop,13554.0,5277157,1,2025-09-23,2025-10-23,Aggregator,Pol-Crop
9272,1462,Health,5678.0,1440458,44,2024-04-23,2027-12-04,Online,Pol-Health
9273,4847,Crop,5040.0,3648622,44,2025-07-28,2029-03-09,Partnership,Pol-Crop
9274,4885,Property,3722.0,12052580,58,2023-06-13,2028-03-18,Aggregator,Pol-Property
9275,895,Property,7049.0,4864453,20,2023-11-10,2025-07-02,Online,Pol-Property
9276,1007,Motor,7876.0,12372567,16,2023-05-19,2024-09-10,Aggregator,Pol-Motor
9277,4283,Health,4036.0,13903755,37,2024-02-11,2027-02-25,Aggregator,Pol-Health
9278,518,Motor,14946.0,12773204,45,2023-12-09,2027-08-20,Partnership,Pol-Motor
9279,1001,Health,5411.0,8090787,35,2023-09-25,2026-08-10,Online,Pol-Health
9280,3748,Health,7192.0,4229029,37,2024-03-26,2027-04-10,Online,Pol-Health
9281,640,Motor,8233.0,6673079,1,2023-12-06,2024-01-05,Online,Pol-Motor
9282,730,Health,32791.0,2212900,47,2024-04-15,2028-02-24,Agent,Pol-Health
9283,4749,Health,13923.0,1246820,55,2023-10-18,2028-04-24,Online,Pol-Health
9284,433,Property,11024.0,6455365,34,2024-08-31,2027-06-17,Aggregator,Pol-Property
9285,3938,Health,5880.0,3156038,21,2024-05-21,2026-02-10,Online,Pol-Health
9286,2811,Health,8839.0,2904549,26,2025-08-19,2027-10-08,Online,Pol-Health
9287,2938,Property,9307.0,4656263,14,2024-03-03,2025-04-27,Agent,Pol-Property
9288,4197,Health,7220.0,11885392,18,2023-06-30,2024-12-21,Agent,Pol-Health
9289,1122,Travel,11838.0,15427215,24,2023-08-23,2025-08-12,Online,Pol-Travel
9290,4944,Motor,35085.0,2328007,35,2025-03-15,2028-01-29,Agent,Pol-Motor
9291,2327,Health,4209.0,31549352,1,2023-10-07,2023-11-06,Agent,Pol-Health
9292,1879,Motor,9018.0,7776546,54,2024-12-23,2029-05-31,Aggregator,Pol-Motor
