claim_id,policy_id,customer_id,claim_date,claim_type,claim_amount,settlement_amount,status,fraud_flag,days_to_settle
19036,1478,4735,2024-06-12,Accident,182029,163280.0,Pending,0,
19037,2169,4283,2026-05-07,Accident,64064,56373.0,Settled,0,94.0
19038,8267,2573,2026-02-07,Natural Disaster,243039,252399.0,Settled,0,54.0
19039,4420,3794,2025-09-25,Health,18573,17671.0,Settled,0,97.0
19040,7622,2422,2025-06-13,Theft,43784,43799.0,Pending,0,
19041,8498,4782,2024-07-07,Fire,12622,12244.0,Rejected,0,
19042,9771,4777,2026-01-02,Health,13944,13560.0,Settled,0,113.0
19043,824,4063,2025-09-28,Accident,91588,90414.0,Rejected,0,
19044,9233,681,2025-11-09,Health,49970,44915.0,Settled,0,29.0
19045,8459,4872,2025-06-10,Fire,476873,459835.0,Settled,0,63.0
19046,9370,3911,2024-06-03,Accident,50882,43476.0,Settled,0,110.0
19047,6686,4374,2025-06-29,Health,31767,28978.0,Settled,0,71.0
19048,5689,4714,2024-01-07,Accident,21579,19249.0,Settled,0,52.0
19049,62,3992,2025-09-30,Accident,45064,39491.0,Settled,0,12.0
19050,391,1769,2024-01-08,Theft,13132,11699.0,Settled,0,91.0
19051,7045,4028,2024-06-13,Health,10761,11158.0,Rejected,0,
19052,2004,1533,2024-01-30,Accident,127348,122096.0,Settled,0,91.0
19053,851,4358,2025-11-12,Accident,33834,30468.0,Settled,0,12.0
19054,8295,2003,2024-12-17,Natural Disaster,29850,26317.0,Settled,0,95.0
19055,1036,4859,2024-02-06,Accident,60241,62008.0,Settled,0,12.0
19056,5112,2798,2025-12-01,Natural Disaster,15489,15397.0,Settled,0,68.0
19057,9703,4527,2024-07-25,Theft,481202,493644.0,Settled,0,116.0
19058,4972,2773,2024-02-21,Fire,36071,37346.0,Settled,0,67.0
19059,1097,2692,2025-08-09,Theft,55967,57691.0,Rejected,0,
19060,3497,2800,2025-02-17,Natural Disaster,17295,16066.0,Settled,0,30.0
19061,5585,980,2024-01-17,Theft,42261,38249.0,Pending,0,
19062,8712,878,2026-02-08,Health,18419,17427.0,Settled,0,28.0
19063,9987,2153,2025-08-25,Fire,82177,75501.0,Settled,0,89.0
19064,1844,4913,2025-01-10,Health,242889,222257.0,Pending,0,
19065,1163,4394,2025-08-17,Fire,119411,114958.0,Pending,0,
19066,9776,2868,2025-05-23,Fire,45733,46220.0,Settled,0,92.0
19067,5260,532,2025-07-15,Accident,16732,16282.0,Rejected,0,
19068,1269,1273,2026-03-15,Natural Disaster,86583,78804.0,Settled,0,35.0
19069,5939,4946,2025-12-25,Natural Disaster,12782,11748.0,Settled,0,49.0
19070,1540,1723,2025-04-08,Accident,151541,140927.0,Pending,0,
19071,2674,1360,2026-02-20,Accident,91192,79072.0,Settled,0,107.0
19072,4893,2510,2025-03-02,Accident,14908,15440.0,Rejected,0,
19073,7790,1437,2026-05-23,Theft,69976,61606.0,Settled,0,90.0
19074,2455,3675,2024-07-30,Health,55395,49124.0,Settled,1,115.0
19075,5182,3546,2025-03-02,Health,12782,12504.0,Settled,0,90.0
19076,6784,3200,2024-04-22,Theft,64422,58177.0,Settled,0,97.0
19077,6223,3332,2025-07-31,Accident,14260,14617.0,Settled,0,21.0
19078,140,3099,2025-11-07,Accident,32986,32107.0,Settled,0,98.0
19079,6704,570,2024-11-29,Accident,6728,6037.0,Pending,0,
19080,8675,61,2024-04-10,Theft,39848,37743.0,Settled,0,12.0
19081,3238,2704,2024-01-16,Health,20796,19859.0,Settled,0,21.0
19082,5241,1000,2026-01-23,Accident,89763,93031.0,Settled,0,7.0
19083,1007,3954,2025-12-17,Accident,50346,50525.0,Settled,0,57.0
19084,2765,524,2025-07-06,Accident,318578,328334.0,Settled,0,55.0
19085,4210,2400,2025-10-04,Health,54671,52960.0,Settled,0,84.0
19086,1503,4343,2026-02-07,Fire,33882,35077.0,Settled,0,66.0
19087,893,2269,2024-02-20,Fire,6163,5853.0,Settled,0,49.0
19088,6412,1216,2024-06-22,Theft,9716,10188.0,Settled,0,18.0
19089,7895,2218,2026-02-13,Natural Disaster,25391,24470.0,Settled,0,6.0
19090,5851,446,2025-12-23,Natural Disaster,43672,45605.0,Rejected,0,
19091,2003,3584,2025-04-23,Accident,79367,74096.0,Settled,0,13.0
19092,8305,1288,2024-08-27,Health,30992,31269.0,Settled,0,85.0
19093,4611,1068,2025-12-09,Accident,73842,63529.0,Settled,0,20.0
19094,1160,2776,2024-08-16,Health,118244,117131.0,Settled,0,6.0
19095,7035,168,2025-12-27,Health,92476,86695.0,Rejected,0,
19096,766,3174,2025-02-05,Fire,17788,16401.0,Rejected,0,
19097,5210,3476,2025-06-25,Health,204138,201412.0,Rejected,0,
19098,5065,171,2025-08-15,Accident,17657,16750.0,Pending,0,
19099,3230,1368,2026-03-30,Accident,97758,90999.0,Settled,0,88.0
19100,5931,4332,2024-09-20,Health,146611,129881.0,Rejected,0,
19101,9614,2636,2024-04-22,Fire,158825,163276.0,Settled,0,72.0
19102,17,2306,2025-01-26,Natural Disaster,47650,46178.0,Settled,0,22.0
19103,6142,1521,2024-08-09,Theft,10427,9104.0,Settled,0,53.0
19104,1960,1173,2024-04-03,Theft,13290,13064.0,Pending,0,
19105,9922,4009,2026-05-08,Health,90111,78194.0,Settled,0,24.0
19106,7637,4563,2026-02-06,Health,27347,24962.0,Settled,0,84.0
19107,7048,4561,2025-07-29,Accident,43838,41977.0,Settled,0,111.0
19108,3558,777,2024-08-15,Theft,47491,44324.0,Rejected,0,
19109,2962,838,2024-02-17,Natural Disaster,77205,76323.0,Settled,0,22.0
19110,5351,3706,2026-03-02,Theft,64706,66929.0,Settled,0,34.0
19111,8185,1900,2025-10-03,Accident,27251,26719.0,Settled,1,111.0
19112,6274,4568,2024-01-15,Theft,103191,92893.0,Settled,0,54.0
19113,6588,1089,2025-08-29,Accident,84868,78782.0,Settled,0,19.0
19114,636,3543,2026-05-09,Accident,56235,57186.0,Settled,0,76.0
19115,4317,1416,2025-03-13,Accident,117483,102811.0,Settled,0,21.0
19116,2161,4975,2025-03-05,Natural Disaster,106674,106119.0,Settled,0,21.0
19117,3335,781,2024-02-18,Natural Disaster,166907,162020.0,Pending,0,
19118,9903,4709,2024-10-04,Accident,90779,80848.0,Settled,1,14.0
19119,3102,1667,2026-02-26,Health,56282,52790.0,Settled,0,75.0
19120,3619,2704,2025-12-08,Health,70118,63931.0,Pending,0,
19121,8182,4020,2024-01-10,Health,77283,68731.0,Settled,0,116.0
19122,446,1287,2025-05-23,Accident,78038,68923.0,Settled,0,109.0
19123,2991,571,2024-04-21,Health,23385,22952.0,Settled,0,64.0
19124,7989,3489,2024-03-01,Accident,92713,83960.0,Settled,0,62.0
19125,637,2366,2025-08-05,Accident,89396,90772.0,Settled,0,79.0
19126,7082,4440,2024-06-17,Fire,7391,7015.0,Settled,0,113.0
19127,176,681,2026-03-22,Accident,25835,23146.0,Settled,0,90.0
19128,8766,315,2026-05-20,Theft,12173,10687.0,Pending,0,
19129,5219,575,2024-05-07,Accident,82913,83549.0,Settled,0,3.0
19130,9991,3118,2026-03-02,Fire,87672,80907.0,Settled,0,68.0
19131,2791,999,2026-03-22,Fire,29117,27912.0,Settled,0,14.0
19132,8887,1187,2026-03-01,Natural Disaster,59957,61181.0,Settled,0,20.0
19133,2277,1482,2024-08-23,Theft,20329,18350.0,Settled,1,11.0
19134,8358,2655,2025-07-04,Theft,72722,64667.0,Settled,0,35.0
19135,2373,1541,2025-08-19,Fire,26112,26737.0,Settled,0,98.0
19136,5877,4977,2024-06-14,Theft,17096,17444.0,Settled,0,7.0
19137,7207,1464,2025-07-14,Health,261448,244467.0,Settled,0,33.0
19138,4509,3606,2026-04-16,Health,21755,22084.0,Settled,0,30.0
19139,2560,1633,2026-05-20,Fire,69512,71683.0,Settled,0,52.0
19140,6813,932,2024-12-23,Theft,46963,42869.0,Settled,0,44.0
19141,8301,739,2024-12-23,Theft,71229,61775.0,Settled,0,63.0
19142,2919,1563,2024-03-29,Health,187878,182177.0,Settled,0,85.0
19143,5559,186,2025-04-15,Accident,45364,38715.0,Pending,0,
19144,1084,1847,2026-01-31,Theft,92757,88863.0,Settled,0,16.0
19145,4586,3817,2025-10-12,Fire,29315,27067.0,Settled,0,63.0
19146,194,92,2024-11-23,Accident,204579,199903.0,Settled,0,40.0
19147,4100,1355,2025-10-26,Theft,31164,28006.0,Settled,0,19.0
19148,4628,1147,2025-02-07,Accident,36496,31912.0,Settled,0,75.0
19149,2770,3190,2026-02-09,Fire,69847,73337.0,Settled,0,51.0
19150,5354,1807,2026-06-17,Accident,91718,81379.0,Settled,0,57.0
19151,1582,4011,2024-03-11,Theft,13365,13889.0,Settled,0,68.0
19152,7215,3484,2026-02-25,Fire,6001,5565.0,Settled,0,59.0
19153,8790,4450,2026-05-02,Accident,11953,11389.0,Pending,0,
19154,4422,2417,2025-10-13,Health,12632,12620.0,Settled,0,54.0
19155,5006,2848,2024-07-15,Accident,38555,38976.0,Pending,0,
19156,7378,1897,2025-03-20,Accident,68716,59086.0,Settled,0,19.0
19157,4055,1324,2025-04-29,Accident,179828,168491.0,Settled,0,90.0
19158,5587,3542,2025-02-02,Accident,21343,20180.0,Settled,0,105.0
19159,2848,3530,2025-09-08,Accident,66682,64811.0,Settled,0,103.0
19160,8570,1318,2024-08-09,Accident,29318,27325.0,Settled,0,19.0
19161,3930,1576,2026-06-04,Theft,21098,21193.0,Settled,0,90.0
19162,7409,1514,2025-05-27,Accident,181772,189289.0,Settled,0,105.0
19163,4086,1512,2025-06-25,Fire,37048,35141.0,Settled,0,71.0
19164,404,2394,2024-03-29,Natural Disaster,138462,124829.0,Settled,0,62.0
19165,6957,3270,2025-05-19,Health,101617,99839.0,Settled,0,62.0
19166,8105,3259,2025-10-06,Health,15056,15805.0,Settled,0,69.0
19167,242,606,2025-03-18,Natural Disaster,58827,52719.0,Settled,1,48.0
19168,9354,414,2025-01-21,Natural Disaster,100215,91137.0,Settled,0,73.0
19169,6634,3407,2024-05-04,Theft,82705,80671.0,Settled,0,19.0
19170,952,1914,2025-08-20,Natural Disaster,29946,29811.0,Settled,0,65.0
19171,4752,4596,2024-06-28,Health,69102,59436.0,Settled,0,109.0
19172,1069,4518,2025-07-20,Health,50413,47765.0,Settled,0,28.0
19173,1967,1885,2025-05-15,Health,16062,14259.0,Settled,0,65.0
19174,6444,4310,2026-02-18,Health,27272,24363.0,Settled,1,61.0
19175,8050,3252,2026-01-15,Accident,57208,51054.0,Settled,1,113.0
19176,8007,4576,2024-11-03,Health,102509,94227.0,Settled,0,37.0
19177,7866,2917,2024-01-29,Health,30007,31326.0,Settled,0,59.0
19178,7351,492,2024-10-07,Accident,60431,58651.0,Settled,0,107.0
19179,3539,4507,2025-04-27,Accident,16615,15122.0,Pending,1,
19180,1523,646,2025-12-09,Accident,115681,105094.0,Settled,0,17.0
19181,7436,691,2024-12-26,Accident,147384,154352.0,Settled,0,28.0
19182,4545,3433,2025-04-10,Theft,24366,23401.0,Settled,0,60.0
19183,847,3229,2024-06-20,Health,108932,106340.0,Settled,0,21.0
19184,3510,3963,2025-12-11,Accident,64415,60234.0,Settled,0,28.0
19185,5647,1628,2025-05-06,Fire,25445,21631.0,Settled,0,24.0
19186,9592,738,2026-02-23,Accident,241650,220818.0,Settled,0,46.0
19187,5841,1188,2024-12-15,Health,347044,350297.0,Pending,1,
19188,2403,3589,2026-01-09,Health,18235,16275.0,Settled,0,102.0
19189,4998,527,2026-01-02,Accident,45839,47178.0,Settled,0,94.0
19190,5018,2277,2025-11-23,Accident,11269,9750.0,Settled,0,86.0
19191,9803,1626,2024-12-25,Theft,45773,47237.0,Pending,0,
19192,8555,2717,2026-02-07,Theft,21797,19172.0,Settled,0,42.0
19193,7809,3833,2024-07-06,Natural Disaster,64732,64014.0,Settled,0,59.0
19194,8656,2566,2025-06-15,Accident,41177,36933.0,Settled,0,98.0
19195,413,661,2026-01-15,Accident,37321,31791.0,Settled,0,69.0
19196,9420,1418,2024-12-15,Health,58792,59299.0,Rejected,0,
19197,3983,259,2024-07-11,Health,76891,74936.0,Settled,0,35.0
19198,814,3981,2025-05-20,Theft,180410,174349.0,Rejected,0,
19199,1445,3161,2025-10-03,Accident,12645,10954.0,Settled,0,80.0
19200,2487,509,2024-02-26,Accident,55334,51487.0,Settled,0,14.0
19201,7992,3033,2026-01-05,Health,61532,54807.0,Settled,0,107.0
19202,2705,2717,2024-01-26,Fire,235785,210289.0,Settled,0,54.0
19203,5887,2536,2024-04-21,Accident,17597,15767.0,Settled,0,3.0
19204,712,717,2025-07-28,Accident,23355,22711.0,Settled,0,24.0
19205,6073,2872,2025-08-02,Health,22455,23236.0,Settled,0,15.0
19206,5910,1154,2024-06-04,Accident,88602,75721.0,Settled,0,29.0
19207,135,4923,2025-09-16,Theft,102675,102929.0,Settled,0,60.0
19208,585,1232,2025-07-02,Theft,25729,23993.0,Rejected,0,
19209,6915,3752,2024-11-07,Fire,257496,234226.0,Settled,0,97.0
19210,3264,815,2026-03-23,Theft,19347,17880.0,Settled,0,90.0
19211,4873,1920,2024-07-22,Health,20796,19828.0,Rejected,0,
19212,5707,4224,2026-03-16,Accident,31771,31235.0,Settled,0,52.0
19213,7218,4778,2025-09-24,Natural Disaster,24325,25359.0,Settled,0,50.0
19214,3080,2188,2024-09-06,Accident,65035,57854.0,Settled,0,31.0
19215,5429,2354,2024-04-07,Accident,36046,34685.0,Settled,0,62.0
19216,9329,4626,2024-01-20,Fire,31982,27353.0,Settled,0,105.0
19217,2225,741,2024-10-11,Accident,40283,42034.0,Settled,0,76.0
19218,5110,3640,2025-01-29,Theft,157800,156641.0,Settled,0,85.0
19219,5895,4990,2024-06-05,Health,396335,403494.0,Settled,0,93.0
19220,420,4916,2025-06-05,Accident,38342,34682.0,Settled,0,64.0
19221,8354,4211,2024-07-11,Theft,65289,63997.0,Settled,0,39.0
19222,9573,1397,2024-07-30,Accident,99064,92676.0,Rejected,0,
19223,7861,4367,2025-11-22,Theft,77327,73121.0,Pending,0,
19224,2941,4717,2024-02-17,Health,122708,106689.0,Settled,0,118.0
19225,8259,2285,2026-05-23,Accident,10504,9317.0,Settled,0,102.0
19226,5793,4863,2024-09-27,Accident,52031,49810.0,Settled,0,27.0
19227,5990,2348,2025-12-12,Accident,22615,19849.0,Settled,0,75.0
19228,7414,3139,2025-07-01,Health,32073,28424.0,Settled,0,73.0
19229,6386,4621,2024-10-18,Health,359095,354421.0,Settled,0,104.0
19230,9064,2289,2026-02-15,Natural Disaster,69856,66441.0,Settled,1,62.0
19231,618,3517,2025-07-24,Natural Disaster,30501,30960.0,Settled,0,36.0
19232,2358,3033,2026-05-29,Accident,62385,58743.0,Settled,0,117.0
19233,2813,4232,2026-02-02,Accident,13621,11797.0,Settled,0,85.0
19234,5317,615,2024-10-17,Theft,43533,37704.0,Rejected,0,
19235,9170,1277,2024-08-02,Theft,127744,125611.0,Settled,0,84.0
19236,9341,379,2024-03-22,Accident,126295,115752.0,Settled,0,19.0
19237,51,746,2025-11-17,Accident,185145,177385.0,Pending,0,
19238,7899,5,2024-07-11,Accident,123365,119538.0,Settled,0,11.0
19239,9089,1310,2025-12-17,Health,11108,10280.0,Rejected,0,
19240,3865,4597,2026-04-16,Accident,45235,41363.0,Settled,0,29.0
19241,2530,1415,2024-12-03,Fire,5730,5864.0,Settled,0,39.0
19242,4630,2110,2025-01-25,Theft,24442,21940.0,Settled,0,23.0
19243,8740,2325,2025-10-30,Fire,258387,222313.0,Settled,0,83.0
19244,2286,995,2024-01-11,Accident,12583,12451.0,Settled,0,38.0
19245,3605,751,2025-04-30,Health,19991,19897.0,Settled,1,53.0
19246,477,2026,2024-07-05,Accident,95984,82788.0,Rejected,0,
19247,7814,2726,2024-11-26,Fire,52831,47367.0,Settled,0,24.0
19248,7988,3675,2026-01-06,Health,71900,62802.0,Settled,0,113.0
19249,3408,138,2024-03-21,Accident,37707,37432.0,Pending,0,
19250,1160,2776,2025-09-04,Theft,49789,45883.0,Settled,0,61.0
19251,4158,1299,2025-05-20,Health,163281,158873.0,Settled,0,67.0
19252,2954,3271,2025-01-07,Health,126014,110582.0,Settled,0,60.0
19253,1991,2192,2024-11-13,Fire,21250,19371.0,Settled,0,12.0
19254,3187,390,2025-08-13,Accident,94781,89527.0,Rejected,0,
19255,4008,1567,2026-05-29,Accident,91586,90311.0,Settled,0,108.0
19256,2083,1074,2024-02-09,Theft,22148,19623.0,Settled,0,13.0
19257,3581,2011,2025-01-25,Accident,26604,25024.0,Settled,0,7.0
19258,7126,4306,2026-03-12,Accident,29420,27042.0,Settled,0,25.0
19259,9200,1399,2024-11-29,Health,65122,58599.0,Settled,0,25.0
19260,586,4025,2024-06-04,Theft,115879,103652.0,Pending,0,
19261,320,342,2024-12-09,Theft,41634,36502.0,Pending,0,
19262,7940,3175,2024-01-26,Natural Disaster,43390,40142.0,Settled,1,106.0
19263,5703,464,2025-08-14,Natural Disaster,91655,95748.0,Settled,0,93.0
19264,1668,4479,2025-04-03,Accident,12934,13535.0,Settled,0,41.0
19265,9068,4710,2025-06-19,Accident,21183,21693.0,Settled,0,83.0
19266,4365,3264,2026-03-17,Accident,41190,38600.0,Settled,0,41.0
19267,7395,2155,2024-11-14,Fire,18117,15622.0,Settled,0,78.0
19268,2738,845,2025-03-05,Health,46967,46609.0,Pending,0,
19269,323,4692,2025-09-10,Natural Disaster,18523,17537.0,Settled,0,115.0
19270,515,514,2025-10-25,Health,39114,33554.0,Settled,0,75.0
19271,5215,2595,2025-11-08,Health,75367,77936.0,Settled,0,83.0
19272,550,2313,2025-06-10,Accident,47967,42303.0,Settled,0,81.0
19273,6339,3626,2025-02-28,Fire,7551,7272.0,Pending,0,
19274,4590,4615,2024-09-07,Accident,34343,32056.0,Settled,0,19.0
19275,5415,1062,2024-04-06,Accident,18848,18659.0,Settled,0,74.0
19276,9401,4439,2026-06-04,Accident,63161,60915.0,Settled,0,17.0
19277,4663,2463,2025-09-11,Accident,47082,40562.0,Settled,0,61.0
19278,7067,4290,2026-04-17,Fire,12026,11379.0,Settled,0,75.0
19279,7986,3352,2025-12-07,Health,54964,51018.0,Settled,0,82.0
19280,5351,3706,2025-02-20,Theft,39059,37921.0,Settled,0,34.0
19281,2350,1387,2025-12-28,Natural Disaster,9115,8329.0,Settled,0,106.0
19282,1659,4958,2024-03-19,Fire,13585,12765.0,Settled,0,72.0
19283,3498,1150,2025-06-14,Health,33724,32302.0,Settled,0,111.0
19284,4913,1819,2024-06-08,Accident,43525,41562.0,Settled,0,57.0
19285,5974,717,2024-03-17,Accident,30737,30363.0,Settled,0,10.0
19286,9644,2724,2025-12-05,Theft,21071,18491.0,Rejected,0,
19287,8264,1059,2024-04-21,Fire,83603,73429.0,Settled,0,29.0
19288,3374,4902,2024-11-13,Accident,141600,120888.0,Settled,0,45.0
19289,858,2655,2024-03-03,Natural Disaster,52862,48066.0,Settled,0,103.0
19290,2252,3603,2025-09-18,Accident,13919,12188.0,Pending,0,
19291,5063,2066,2024-06-11,Accident,437838,378916.0,Settled,0,49.0
19292,3877,3170,2024-04-23,Health,56587,57328.0,Settled,0,17.0
19293,3543,1175,2025-07-26,Accident,71994,65095.0,Settled,0,107.0
19294,9925,2516,2024-11-02,Accident,40362,40537.0,Settled,1,62.0
19295,5457,3734,2026-05-26,Health,39721,34639.0,Settled,0,31.0
19296,1215,4223,2025-12-15,Theft,86697,80955.0,Rejected,0,
19297,9867,462,2026-02-04,Fire,29426,28502.0,Settled,0,97.0
19298,7420,2033,2024-08-04,Accident,11713,11851.0,Settled,0,47.0
19299,4273,586,2024-04-04,Theft,54136,48144.0,Pending,0,
19300,728,1913,2024-08-13,Accident,15436,16153.0,Pending,0,
19301,8916,4320,2025-05-09,Accident,88101,80314.0,Settled,0,18.0
19302,8334,4646,2025-09-26,Health,14823,15532.0,Pending,0,
19303,986,393,2024-10-26,Accident,107323,99245.0,Settled,0,94.0
19304,5749,3185,2025-12-25,Theft,140118,145563.0,Pending,0,
19305,3097,3180,2024-11-06,Fire,30150,25773.0,Rejected,0,
19306,2448,2817,2025-11-10,Fire,22674,19307.0,Settled,0,105.0
19307,4391,2595,2025-04-30,Theft,24032,22668.0,Settled,0,48.0
19308,30,2767,2025-05-27,Accident,86127,88778.0,Rejected,0,
19309,8469,3998,2024-04-22,Fire,115952,109233.0,Settled,0,116.0
19310,6216,2005,2024-02-25,Health,52955,48768.0,Pending,0,
19311,2731,3204,2025-09-18,Natural Disaster,53663,53600.0,Settled,0,19.0
19312,221,3395,2025-08-06,Natural Disaster,138231,118303.0,Settled,0,108.0
19313,7391,2674,2026-05-17,Health,17840,16220.0,Settled,0,29.0
19314,6333,1058,2024-03-14,Accident,198806,174574.0,Rejected,0,
19315,5353,1357,2026-02-24,Health,215096,221065.0,Settled,0,59.0
19316,3688,100,2025-03-05,Health,202809,202381.0,Settled,0,46.0
19317,9619,4151,2025-07-06,Theft,42088,42313.0,Settled,0,23.0
19318,7599,4490,2026-02-02,Health,7413,6586.0,Settled,0,67.0
19319,4672,4743,2025-08-29,Accident,57396,58300.0,Settled,0,62.0
19320,3988,1147,2025-01-02,Health,93252,90268.0,Settled,0,94.0
19321,3922,1270,2024-06-14,Theft,324503,331729.0,Settled,0,71.0
19322,1384,3461,2025-01-09,Health,16727,15382.0,Pending,0,
19323,6209,4408,2025-04-13,Theft,252570,229830.0,Rejected,0,
19324,3399,2609,2024-01-13,Natural Disaster,20758,20387.0,Settled,0,11.0
19325,9497,2137,2025-03-19,Accident,79628,81329.0,Settled,0,119.0
19326,858,2655,2025-10-22,Accident,58925,53816.0,Settled,0,29.0
19327,1257,2320,2025-03-17,Theft,31520,30698.0,Pending,0,
19328,5193,1049,2026-06-02,Theft,31282,29150.0,Settled,1,54.0
19329,8125,1219,2025-06-23,Accident,134902,120745.0,Settled,0,84.0
19330,5036,2639,2025-12-21,Accident,21031,18552.0,Settled,0,106.0
19331,7855,616,2024-07-28,Health,1081376,981419.0,Settled,0,73.0
19332,3534,879,2025-06-17,Accident,355191,312973.0,Pending,0,
19333,2848,3530,2026-02-25,Health,92025,94435.0,Settled,0,26.0
19334,1385,2393,2025-04-27,Theft,80547,78399.0,Settled,0,114.0
19335,3460,2489,2025-04-10,Theft,47207,46750.0,Settled,0,92.0
19336,7489,2416,2024-06-02,Accident,49151,51501.0,Settled,0,76.0
19337,2557,294,2024-03-06,Accident,18634,19090.0,Settled,0,95.0
19338,8606,4682,2025-04-09,Theft,30882,30986.0,Settled,0,17.0
19339,4579,2710,2025-11-07,Health,21432,22260.0,Rejected,0,
19340,7002,2107,2024-10-12,Natural Disaster,69436,71021.0,Settled,0,105.0
19341,4912,2485,2024-07-23,Health,49203,45883.0,Settled,0,104.0
19342,2627,4947,2025-09-17,Theft,33425,34123.0,Settled,0,66.0
19343,2630,2165,2025-02-25,Health,104210,102024.0,Settled,0,66.0
19344,7031,2071,2025-06-05,Accident,110210,105996.0,Settled,0,41.0
19345,7461,1980,2025-02-11,Accident,60522,57329.0,Settled,0,19.0
19346,4278,1652,2024-08-11,Accident,97727,99923.0,Pending,0,
19347,6486,2858,2025-03-20,Health,49973,50256.0,Settled,0,87.0
19348,3814,402,2024-06-15,Health,17502,16683.0,Settled,0,65.0
19349,3440,829,2026-02-07,Natural Disaster,164014,146121.0,Settled,0,86.0
19350,509,3176,2025-03-20,Theft,14564,13049.0,Settled,0,91.0
19351,1410,4979,2024-08-14,Health,562740,544871.0,Settled,0,70.0
19352,1702,1667,2025-03-30,Natural Disaster,122348,122125.0,Settled,0,32.0
19353,836,2127,2024-12-04,Accident,67426,60090.0,Settled,0,46.0
19354,1670,4619,2026-05-05,Health,27081,27427.0,Settled,0,58.0
19355,4642,4523,2025-02-05,Accident,48097,47575.0,Settled,0,46.0
19356,7007,309,2024-01-02,Theft,161271,139999.0,Settled,0,18.0
19357,3065,3608,2024-07-10,Health,71821,65419.0,Settled,0,31.0
19358,4230,357,2026-01-27,Accident,10872,10905.0,Settled,0,117.0
19359,3112,1534,2024-01-25,Accident,21218,21228.0,Settled,0,14.0
19360,2576,390,2026-01-11,Natural Disaster,46144,44909.0,Settled,0,19.0
19361,4674,3338,2025-07-13,Theft,175420,149763.0,Settled,0,91.0
19362,3594,562,2024-03-04,Fire,145764,133252.0,Settled,0,19.0
19363,3410,1076,2025-06-14,Health,58682,58933.0,Settled,0,63.0
19364,6302,3520,2025-09-16,Accident,289955,276943.0,Settled,1,107.0
19365,4164,936,2024-09-06,Fire,7100,6145.0,Settled,0,109.0
19366,3623,3940,2026-06-10,Accident,198572,181859.0,Settled,0,5.0
19367,320,342,2024-07-07,Fire,68205,65932.0,Pending,0,
19368,4059,2160,2025-07-26,Health,159047,164722.0,Pending,0,
19369,7695,2383,2024-05-21,Natural Disaster,83745,75514.0,Settled,1,57.0
19370,7626,2130,2024-03-13,Accident,20764,20363.0,Settled,0,67.0
19371,581,2032,2026-01-20,Natural Disaster,454766,465044.0,Settled,0,58.0
19372,171,307,2026-05-07,Theft,211528,180909.0,Pending,0,
19373,9179,407,2024-08-11,Theft,84010,77386.0,Rejected,0,
19374,7055,2178,2026-06-10,Accident,312696,325656.0,Settled,0,95.0
19375,462,4665,2025-10-23,Accident,13618,14181.0,Settled,0,16.0
19376,7351,492,2025-03-27,Accident,272112,267640.0,Settled,0,89.0
19377,3459,1703,2024-07-13,Health,32300,31589.0,Settled,0,52.0
19378,5258,472,2024-03-31,Accident,41739,37203.0,Settled,1,109.0
19379,24,2448,2024-12-24,Health,14594,13417.0,Settled,0,102.0
19380,6519,2969,2025-05-10,Health,28899,27222.0,Settled,1,30.0
19381,7764,710,2024-04-13,Natural Disaster,56015,58572.0,Settled,0,118.0
19382,3138,2787,2026-01-24,Fire,20570,18578.0,Settled,0,34.0
19383,5838,4112,2025-03-25,Health,88952,77858.0,Rejected,0,
19384,8690,871,2026-01-31,Accident,51182,45499.0,Settled,0,80.0
19385,8389,3761,2024-10-29,Natural Disaster,67209,65350.0,Settled,0,107.0
19386,5689,4714,2025-02-01,Health,34824,33043.0,Pending,0,
19387,4232,1625,2025-02-11,Health,43766,42036.0,Settled,0,3.0
19388,1702,1667,2026-01-16,Health,229462,212663.0,Settled,0,16.0
19389,3689,600,2025-04-20,Accident,46938,47936.0,Pending,0,
19390,7242,3252,2024-11-22,Natural Disaster,125270,108068.0,Pending,0,
19391,6298,1960,2024-08-10,Health,40689,41876.0,Settled,0,70.0
19392,1418,3447,2024-10-02,Theft,9228,9391.0,Pending,0,
19393,2927,1710,2026-01-14,Natural Disaster,98184,91323.0,Settled,0,80.0
19394,4793,1110,2024-03-05,Theft,85394,78336.0,Settled,0,119.0
19395,7987,1997,2026-01-05,Health,26913,23948.0,Settled,0,32.0
19396,2841,4514,2024-05-28,Accident,38050,36099.0,Settled,0,37.0
19397,2809,4303,2026-03-18,Accident,54438,48398.0,Settled,0,77.0
19398,2532,400,2025-06-26,Natural Disaster,477764,475534.0,Settled,0,26.0
19399,2090,957,2024-05-27,Accident,107920,108842.0,Settled,0,93.0
19400,8163,3711,2025-09-11,Accident,105531,94557.0,Settled,0,6.0
19401,3318,417,2025-11-04,Accident,23397,22385.0,Settled,1,118.0
19402,6421,1150,2024-02-28,Natural Disaster,9529,8315.0,Settled,0,86.0
19403,4123,734,2026-05-23,Fire,165232,168777.0,Rejected,0,
19404,9296,4526,2026-01-24,Accident,19473,16945.0,Settled,0,57.0
19405,1087,4035,2025-09-25,Theft,21361,20352.0,Settled,0,93.0
19406,2227,361,2025-06-10,Health,121411,121405.0,Pending,0,
19407,672,731,2024-08-07,Health,20914,19521.0,Settled,0,20.0
19408,1768,1976,2026-04-07,Health,47514,41407.0,Settled,0,40.0
