date,region,rainfall_mm,max_temp,min_temp,cyclone_event,wind_speed_kmph,flood_index
2022-09-17,Urban,17.0,31.1,21.900000000000002,0,26.2,0.9
2025-04-06,Mountain,0.3,28.6,16.900000000000002,0,14.0,0.68
2022-12-27,Inland,6.3,23.4,16.4,0,38.0,1.0
2022-02-20,Inland,1.6,25.2,17.9,0,39.1,0.18
2021-04-07,Coastal,0.5,35.4,27.0,0,35.3,0.96
2024-10-20,Urban,9.0,41.2,32.300000000000004,0,13.9,0.18
2022-02-05,Inland,7.2,25.4,18.4,0,36.8,0.36
2022-12-30,Inland,2.4,30.2,22.299999999999997,0,10.7,0.08
2022-02-02,Urban,3.8,32.9,25.799999999999997,0,16.0,0.32
2025-05-11,Coastal,30.4,32.8,26.599999999999998,0,25.3,0.4
2025-01-05,Urban,9.6,26.7,18.6,0,33.5,0.68
2020-07-29,Inland,1.7,33.1,26.900000000000002,0,20.5,0.94
2023-01-13,Inland,9.7,25.8,18.200000000000003,0,19.9,0.8
2020-07-26,Mountain,2.1,39.1,28.3,0,30.9,0.21
2020-08-01,Inland,0.8,31.8,21.700000000000003,0,10.5,0.04
2021-08-30,Urban,1.0,31.9,25.599999999999998,0,8.4,0.79
2024-01-06,Mountain,1.9,31.3,25.3,0,29.6,0.85
2022-08-10,Urban,1.1,32.0,25.6,0,27.0,0.5
2022-10-26,Coastal,8.5,27.2,15.6,0,19.3,0.37
2022-12-28,Mountain,59.3,37.9,30.2,0,18.4,0.09
2020-12-31,Coastal,3.0,27.7,21.0,0,20.1,0.89
2023-09-27,Mountain,12.5,41.7,31.6,0,17.1,0.26
2020-11-21,Coastal,13.1,37.2,29.300000000000004,0,10.9,0.89
2025-05-21,Mountain,16.3,22.5,13.0,0,31.4,0.57
2022-10-09,Mountain,38.6,32.8,22.299999999999997,0,40.0,0.31
2024-01-26,Mountain,62.6,23.0,12.3,0,17.2,0.35
2023-01-14,Urban,3.5,41.9,31.4,0,36.7,0.88
2023-08-12,Coastal,1.2,29.4,21.4,0,14.1,0.06
2023-10-18,Coastal,1.2,32.7,22.700000000000003,0,31.2,0.23
2020-09-20,Coastal,3.6,40.1,30.6,0,30.5,0.71
2023-02-08,Urban,131.5,29.8,18.200000000000003,0,18.3,0.45
2020-04-25,Inland,6.5,26.3,15.700000000000001,1,100.4,0.04
2024-09-08,Urban,6.3,31.7,21.9,0,9.7,0.92
2025-05-22,Mountain,5.5,41.2,31.300000000000004,0,15.8,0.29
2021-12-13,Mountain,2.9,20.4,12.2,0,35.3,0.19
2022-06-23,Inland,12.7,29.0,19.6,0,6.0,0.67
2022-05-06,Inland,2.4,24.0,17.2,0,25.7,0.24
2020-06-19,Urban,109.8,39.9,30.2,1,207.7,0.39
2021-12-14,Coastal,6.8,32.3,24.799999999999997,0,13.5,0.86
2020-09-26,Coastal,4.5,39.7,32.5,0,8.7,0.76
2024-07-01,Coastal,2.9,39.7,28.800000000000004,0,35.1,0.88
2025-04-06,Mountain,2.4,35.9,26.9,0,19.3,0.84
2021-01-20,Coastal,0.8,41.3,34.099999999999994,0,27.9,0.65
2021-11-08,Inland,0.5,24.4,17.599999999999998,0,11.9,0.89
2021-10-27,Coastal,6.1,27.5,18.9,0,29.7,0.96
2023-02-12,Mountain,13.6,34.5,23.8,0,25.4,0.69
2020-04-06,Mountain,14.1,23.7,15.0,0,15.1,0.38
2021-04-05,Coastal,7.5,39.0,30.7,0,28.3,0.81
2024-06-04,Urban,0.2,30.6,23.0,0,12.1,0.73
2023-04-01,Urban,28.0,30.9,22.099999999999998,0,35.9,0.96
2022-02-28,Urban,4.1,29.7,19.4,0,13.4,0.09
2020-09-01,Inland,1.4,29.3,21.5,0,23.1,0.49
2021-04-26,Inland,25.1,28.7,22.2,0,22.8,0.68
2023-06-05,Coastal,3.3,31.1,24.6,0,15.5,0.56
2022-03-14,Mountain,3.9,25.5,16.6,0,37.9,0.79
2021-02-04,Urban,8.1,34.4,25.2,0,35.6,0.04
2024-01-17,Inland,1.7,36.1,28.700000000000003,0,29.1,0.88
2022-07-01,Coastal,4.5,37.4,29.2,0,29.5,0.71
2024-07-06,Mountain,1.0,29.9,18.799999999999997,0,20.3,0.47
2025-01-22,Mountain,1.2,39.0,29.7,0,35.9,0.9
2022-10-10,Urban,5.8,32.2,23.000000000000004,0,9.1,0.18
2021-02-27,Inland,25.6,39.9,30.799999999999997,0,35.4,0.9
2022-05-18,Urban,7.6,34.3,23.9,0,21.2,0.59
2021-02-10,Mountain,10.4,21.2,14.399999999999999,0,30.7,0.68
2025-01-25,Coastal,16.8,40.3,33.699999999999996,0,35.5,0.84
2021-10-05,Mountain,0.4,39.5,29.8,0,34.4,0.83
2025-02-24,Inland,4.4,27.4,15.399999999999999,0,17.9,0.19
2020-01-05,Coastal,47.1,40.0,33.2,1,157.2,0.94
2022-12-06,Coastal,0.7,41.6,33.0,0,15.8,0.29
2022-05-30,Mountain,9.3,37.0,28.5,0,21.7,0.2
2022-01-05,Coastal,3.1,36.7,29.400000000000002,0,14.3,0.28
2023-07-17,Inland,3.0,36.2,29.1,0,11.5,0.5
2024-07-26,Mountain,2.3,23.3,12.8,0,38.5,0.44
2020-04-30,Inland,23.8,28.1,16.3,0,38.6,0.89
2024-06-01,Coastal,62.4,31.4,20.799999999999997,0,21.7,0.87
2024-08-23,Urban,3.8,22.6,14.8,0,34.9,0.26
2024-11-13,Urban,4.8,21.5,10.8,0,8.1,0.66
2020-05-25,Coastal,0.2,38.3,31.699999999999996,0,14.3,0.74
2023-08-22,Coastal,4.9,37.8,27.9,0,35.8,0.89
2022-11-03,Mountain,9.5,34.5,23.9,0,8.0,0.51
2021-04-12,Mountain,9.5,39.3,33.0,0,7.0,0.65
2021-06-23,Coastal,29.8,26.7,15.399999999999999,0,31.1,0.51
2024-07-29,Urban,8.9,33.1,23.5,0,6.3,0.41
2022-12-10,Urban,7.1,38.2,31.800000000000004,0,5.5,0.8
2024-07-20,Mountain,6.6,37.4,29.099999999999998,0,18.0,0.82
2024-11-24,Coastal,4.6,37.7,26.900000000000002,0,37.5,0.98
2024-09-29,Coastal,5.5,34.0,23.1,0,11.6,0.09
2022-07-22,Urban,2.8,35.7,26.200000000000003,0,38.7,0.48
2020-04-24,Coastal,2.3,41.3,32.3,0,14.7,0.52
2021-06-01,Coastal,4.8,28.0,16.6,0,24.7,0.63
2021-07-23,Inland,3.4,40.2,29.900000000000002,0,21.6,0.95
2024-06-24,Urban,3.2,35.7,28.6,0,25.9,0.87
2024-06-19,Mountain,4.8,32.2,22.700000000000003,0,21.0,0.27
2023-11-09,Coastal,3.7,22.6,16.0,0,7.1,0.55
2021-12-13,Coastal,5.0,38.3,31.599999999999998,0,21.7,0.74
2025-03-21,Mountain,5.8,29.4,20.599999999999998,0,9.7,0.32
2022-04-03,Mountain,4.8,35.0,24.0,0,39.4,0.84
2023-02-19,Urban,9.7,21.2,14.299999999999999,0,16.9,0.99
2020-09-10,Inland,3.4,32.9,24.799999999999997,0,35.2,0.72
2025-01-17,Urban,0.2,28.6,19.1,0,23.0,0.43
2022-07-09,Inland,14.2,33.4,24.099999999999998,0,16.4,0.66
2020-04-08,Urban,0.7,24.7,16.299999999999997,0,20.4,0.78
2024-12-01,Mountain,26.5,20.2,12.1,0,5.2,0.92
2023-07-15,Inland,20.3,38.8,26.999999999999996,0,5.8,0.96
2022-10-07,Urban,1.0,29.6,23.200000000000003,0,35.4,0.99
2021-04-23,Urban,24.4,37.9,27.9,0,19.4,0.76
2022-06-15,Coastal,50.0,29.9,19.099999999999998,0,35.8,0.85
2020-08-09,Mountain,8.9,32.9,26.299999999999997,0,31.4,0.02
2024-11-05,Inland,11.6,30.3,23.200000000000003,1,176.1,0.16
2021-04-27,Coastal,7.5,36.4,24.9,0,8.0,0.63
2024-11-14,Coastal,8.3,36.0,25.5,0,28.5,0.66
2024-07-08,Inland,1.0,39.7,30.000000000000004,0,39.6,0.83
2025-05-12,Mountain,3.4,39.3,31.9,0,34.3,0.96
2024-02-18,Mountain,41.8,32.7,25.700000000000003,0,17.6,0.92
2023-08-28,Coastal,16.9,32.0,20.8,0,26.8,0.59
2023-05-19,Urban,14.9,23.0,13.6,0,14.7,0.85
2020-08-05,Mountain,13.8,31.8,20.4,0,25.2,0.28
2025-02-08,Urban,1.8,33.1,23.900000000000002,0,28.0,0.92
2024-10-28,Urban,0.5,22.4,14.299999999999999,0,17.7,0.15
2024-11-11,Coastal,7.1,31.2,22.1,0,32.1,0.51
2022-05-13,Mountain,11.3,34.0,25.3,0,33.3,0.07
2021-03-31,Mountain,0.3,22.8,13.0,0,24.5,0.8
2020-09-13,Urban,6.6,40.7,33.400000000000006,0,34.5,0.68
2022-06-26,Inland,20.5,25.7,17.6,0,10.9,0.35
2021-01-20,Inland,11.8,38.2,28.400000000000002,0,37.6,0.22
2021-06-21,Inland,4.0,33.4,24.799999999999997,0,12.9,0.27
2020-12-26,Mountain,1.0,27.9,18.2,0,13.7,0.85
2023-02-09,Coastal,1.4,35.1,25.8,0,28.3,0.13
2025-01-27,Urban,16.1,38.3,27.4,0,29.8,0.34
2024-04-28,Urban,0.4,20.1,12.500000000000002,0,29.2,0.38
2021-04-22,Mountain,5.4,30.3,19.9,0,29.1,0.59
2022-09-05,Mountain,2.5,32.3,24.799999999999997,0,8.7,0.95
2021-01-01,Mountain,1.3,33.2,26.000000000000004,0,33.7,0.27
2023-05-29,Mountain,1.8,29.1,20.1,0,20.4,0.2
2023-05-23,Mountain,14.0,20.3,11.0,0,6.5,0.8
2023-07-10,Inland,4.3,32.8,24.499999999999996,0,6.4,0.77
2020-02-26,Mountain,28.8,38.6,28.400000000000002,1,213.4,0.78
2024-08-24,Mountain,1.1,39.1,27.3,0,37.5,0.45
2023-02-06,Inland,25.1,23.4,15.899999999999999,0,15.2,0.03
2021-02-14,Inland,1.4,31.6,25.6,0,18.9,0.99
2023-08-17,Urban,39.3,28.2,18.6,0,10.2,0.3
2020-04-08,Urban,0.5,39.4,32.3,0,18.1,0.36
2020-01-01,Coastal,0.2,22.5,14.2,0,10.4,0.77
2020-10-03,Urban,3.3,26.7,18.2,0,37.1,0.52
2023-05-23,Coastal,5.3,24.9,15.499999999999998,0,20.6,0.83
2022-10-10,Urban,5.2,23.2,15.5,0,31.8,0.59
2023-11-19,Inland,1.2,24.0,17.3,0,32.4,0.41
2022-06-29,Coastal,6.9,40.7,34.2,0,17.5,0.6
2021-05-18,Mountain,21.2,38.4,30.599999999999998,0,29.4,0.2
2024-01-24,Urban,10.4,29.9,20.9,0,21.2,0.41
2024-09-03,Urban,7.1,30.8,21.3,0,23.0,0.21
2020-08-17,Urban,1.3,28.9,17.4,0,37.9,0.64
2020-10-03,Inland,9.2,27.2,18.799999999999997,0,20.4,0.33
2024-06-15,Inland,7.3,34.1,24.1,0,9.1,0.53
2020-06-16,Urban,4.8,34.2,24.700000000000003,0,17.2,0.12
2023-08-08,Mountain,20.7,20.1,13.900000000000002,0,5.0,0.54
2024-08-05,Coastal,3.5,30.1,19.0,0,13.9,0.61
2021-12-30,Inland,1.0,40.3,31.499999999999996,0,26.4,0.35
2024-01-09,Inland,10.5,36.9,28.2,0,26.8,0.94
2020-08-08,Inland,49.4,22.4,15.499999999999998,0,15.0,0.85
2020-02-23,Inland,0.5,21.6,12.400000000000002,0,38.5,0.63
2020-02-17,Inland,8.5,20.9,13.799999999999999,0,39.1,0.2
2020-09-21,Coastal,11.7,38.0,26.3,0,24.8,0.48
2025-05-24,Mountain,2.9,40.4,30.599999999999998,0,12.8,0.98
2023-08-25,Mountain,0.9,25.2,17.299999999999997,0,23.2,0.29
2023-03-15,Coastal,2.5,32.8,22.9,0,14.0,0.73
2023-01-15,Inland,1.1,37.9,29.9,0,25.0,0.23
2023-09-08,Coastal,23.1,40.9,31.799999999999997,0,17.6,0.75
2020-11-22,Inland,4.9,35.3,28.299999999999997,0,19.1,0.88
2022-07-19,Urban,20.2,28.9,18.9,0,28.1,0.69
2021-02-20,Inland,6.6,30.5,19.0,0,8.7,0.7
2020-12-17,Urban,4.1,27.2,16.2,0,36.2,0.63
2020-07-03,Urban,4.8,26.0,19.5,0,31.1,0.81
2023-07-13,Inland,2.5,32.5,21.8,0,12.7,0.91
2025-04-22,Coastal,2.6,27.2,19.799999999999997,0,18.1,0.89
2024-04-09,Urban,7.6,21.6,9.700000000000001,0,17.4,0.82
2023-08-03,Urban,1.0,29.0,21.3,0,21.1,0.54
2023-07-24,Coastal,12.8,40.6,31.1,0,20.4,0.99
2025-01-14,Urban,1.2,23.6,16.0,0,5.2,0.75
2020-11-28,Coastal,4.5,29.5,22.5,0,29.1,0.65
2022-08-07,Urban,1.7,41.6,34.7,0,24.4,0.28
2020-04-24,Inland,2.4,38.8,29.099999999999998,0,16.0,0.33
2020-03-15,Mountain,35.0,22.2,12.7,1,143.2,0.33
2022-04-27,Inland,7.9,31.1,23.200000000000003,0,11.3,0.14
2025-02-19,Inland,2.8,33.7,27.400000000000002,0,12.5,0.84
2022-06-27,Mountain,3.3,26.0,15.9,0,35.2,0.74
2022-05-14,Inland,0.4,22.2,11.5,0,17.1,0.28
2022-08-01,Urban,7.2,33.0,23.8,0,17.5,0.08
2022-05-28,Urban,2.6,23.2,15.899999999999999,0,28.7,0.41
2020-02-13,Coastal,2.1,23.4,13.299999999999999,0,10.8,0.84
2020-07-08,Mountain,12.9,35.5,27.7,0,36.4,0.77
2022-07-10,Mountain,0.2,29.9,18.599999999999998,0,35.6,0.59
2022-08-17,Inland,4.7,21.4,10.099999999999998,0,12.0,0.73
2020-05-25,Urban,3.8,33.0,25.4,0,34.3,0.2
2021-12-21,Inland,0.5,38.1,29.400000000000002,1,234.3,0.92
2025-01-29,Mountain,3.3,41.2,31.400000000000002,0,16.6,0.73
2020-09-24,Mountain,8.1,31.8,20.6,0,10.7,0.59
2025-01-28,Coastal,1.0,25.2,13.7,0,29.0,0.14
2021-01-05,Urban,1.8,32.1,20.6,0,20.2,0.14
2024-05-31,Mountain,11.5,40.6,32.6,0,39.0,0.13
2021-09-18,Mountain,2.0,22.8,16.3,0,33.4,0.78
2022-07-22,Inland,9.8,27.4,21.099999999999998,0,25.1,0.25
2022-03-31,Inland,0.6,23.4,16.2,0,11.4,0.8
2024-10-21,Mountain,10.7,23.5,12.5,0,19.9,0.79
2023-06-01,Coastal,1.3,38.7,32.300000000000004,0,25.9,0.13
2021-08-24,Mountain,2.5,32.2,22.6,0,21.1,1.0
2024-09-15,Mountain,1.2,40.0,30.0,0,31.7,0.9
2020-07-25,Mountain,2.1,25.5,17.2,0,16.3,0.92
2024-05-20,Coastal,3.3,30.0,18.2,1,191.4,0.15
2021-11-22,Urban,5.6,38.3,30.9,0,21.8,0.11
2020-06-10,Inland,13.6,39.3,30.4,0,16.5,0.41
2024-05-28,Mountain,1.2,39.6,32.7,0,20.5,0.07
2023-07-03,Coastal,8.3,39.0,30.7,0,12.3,0.69
2025-04-15,Mountain,18.9,40.4,32.6,0,39.7,0.7
2020-12-21,Urban,10.3,40.8,29.799999999999997,0,39.6,0.38
2022-02-04,Inland,1.3,29.1,17.6,0,19.0,0.3
2023-08-09,Urban,1.0,38.3,28.199999999999996,0,37.2,0.95
2022-11-18,Urban,1.9,25.0,17.3,0,14.5,0.37
2020-10-12,Urban,1.7,25.7,14.5,0,32.3,0.76
2020-04-13,Urban,32.3,31.4,24.2,0,27.5,0.81
2021-12-15,Inland,3.8,29.1,20.1,0,10.3,0.25
2022-03-02,Urban,1.2,22.9,13.099999999999998,0,16.5,0.28
2022-07-16,Urban,6.5,30.4,19.9,0,38.2,0.35
2023-10-11,Urban,15.7,22.8,11.5,0,30.3,0.62
2021-08-12,Mountain,1.5,40.2,30.300000000000004,0,37.2,0.68
2021-10-11,Inland,0.7,39.7,28.500000000000004,0,7.7,0.92
2020-07-08,Inland,14.0,34.6,27.200000000000003,0,17.6,0.71
2024-04-22,Inland,3.9,41.8,32.8,0,39.1,0.74
2025-02-19,Mountain,22.5,24.4,13.499999999999998,0,23.2,0.07
2025-06-13,Mountain,4.4,34.7,24.700000000000003,0,33.1,0.33
2020-09-12,Urban,3.8,39.7,33.6,0,39.2,0.13
2025-02-20,Mountain,0.2,21.6,12.900000000000002,0,22.4,0.19
2022-08-18,Coastal,3.5,26.5,19.1,0,16.9,0.11
2020-08-23,Coastal,0.6,29.6,17.900000000000002,0,35.4,0.7
2021-07-11,Coastal,6.4,23.8,16.9,0,30.1,0.77
2024-02-08,Coastal,0.9,39.7,30.300000000000004,0,10.2,0.91
2021-01-28,Coastal,5.1,37.7,28.500000000000004,0,8.2,0.36
2023-01-04,Urban,8.4,22.8,11.5,0,35.1,0.77
2020-06-01,Coastal,16.6,28.6,19.5,0,19.2,0.9
2022-04-10,Coastal,1.9,37.5,26.3,0,5.7,0.87
2022-12-30,Inland,2.3,30.9,23.2,0,23.0,0.26
2020-02-03,Urban,5.8,34.5,27.4,0,11.3,0.34
2024-02-10,Mountain,2.1,25.4,17.299999999999997,0,9.5,0.75
2022-05-21,Inland,2.4,33.0,26.9,0,13.2,0.78
2021-12-21,Inland,3.8,32.2,24.300000000000004,0,30.5,0.42
2022-07-17,Coastal,4.0,27.3,20.0,0,26.6,0.7
2021-07-02,Mountain,3.3,31.9,22.2,0,33.4,0.14
2022-02-02,Mountain,10.8,29.8,22.200000000000003,0,6.6,0.97
2023-09-21,Inland,5.7,24.4,13.299999999999999,0,15.5,0.22
2024-11-21,Coastal,2.9,39.6,29.1,0,7.5,0.98
2021-03-09,Coastal,39.2,41.7,30.200000000000003,0,21.0,0.65
2020-03-13,Mountain,2.4,29.9,21.099999999999998,0,30.9,0.05
2021-04-20,Coastal,3.6,39.3,30.9,0,27.6,0.21
2021-09-18,Mountain,0.7,33.5,24.7,0,6.4,0.21
2024-10-24,Mountain,2.4,25.9,16.799999999999997,0,36.7,0.04
2020-05-31,Mountain,12.0,33.9,25.799999999999997,0,14.0,0.49
2023-05-04,Inland,2.6,38.1,30.200000000000003,0,20.1,0.49
2024-07-25,Mountain,3.1,23.3,12.5,0,34.1,0.66
2025-05-20,Inland,2.0,37.0,25.3,0,16.2,0.35
2024-08-30,Coastal,4.2,40.1,28.200000000000003,0,32.4,0.55
2020-11-24,Inland,6.0,35.8,25.599999999999998,0,33.8,0.59
2024-10-02,Urban,12.9,41.8,30.4,0,9.3,0.6
2021-07-29,Coastal,9.3,29.3,17.9,0,8.2,0.8
2021-05-13,Mountain,0.5,24.2,13.2,0,18.8,0.09
2022-06-10,Coastal,7.8,21.7,10.1,0,34.5,0.01
2023-11-13,Urban,6.8,20.4,9.599999999999998,0,12.2,0.75
2020-11-24,Urban,1.1,30.5,21.6,0,39.3,0.79
2024-08-16,Inland,4.3,32.8,22.9,0,13.8,0.95
2024-06-04,Coastal,3.8,38.0,31.4,0,18.9,0.83
2022-09-11,Inland,30.8,36.8,30.599999999999998,0,21.7,0.52
2025-05-08,Urban,1.6,24.3,17.8,0,5.7,0.56
2024-09-14,Urban,14.2,22.5,11.5,0,25.5,0.26
2025-04-03,Urban,1.7,23.3,14.5,0,18.0,0.15
2021-06-12,Mountain,20.0,41.0,30.4,0,25.0,0.54
2025-02-20,Inland,37.1,30.7,21.2,0,32.9,0.22
2024-03-26,Urban,12.9,39.6,29.6,0,5.1,0.72
2021-09-19,Inland,2.5,41.4,34.8,0,16.9,0.77
2020-06-08,Coastal,2.6,24.3,12.5,0,30.6,0.6
2023-08-12,Mountain,8.2,39.0,30.7,0,13.0,0.89
2023-09-22,Inland,1.2,33.4,25.299999999999997,0,34.8,0.51
2025-02-11,Inland,8.0,37.9,27.5,0,23.2,0.77
2020-01-23,Urban,2.2,30.6,19.6,0,29.2,0.89
2022-07-01,Inland,8.5,33.6,26.6,0,39.1,0.29
2020-12-03,Urban,8.6,35.4,25.0,0,13.2,0.87
2022-06-22,Urban,1.6,36.7,29.800000000000004,0,37.7,0.7
2022-10-26,Coastal,2.3,35.6,24.8,0,29.6,0.18
2025-05-15,Coastal,5.7,25.3,16.4,0,23.2,0.37
2022-01-09,Mountain,2.2,31.3,21.6,0,25.4,0.41
2024-03-26,Coastal,1.3,22.6,13.3,0,33.3,1.0
2025-05-20,Mountain,6.6,33.8,26.199999999999996,0,19.9,0.22
2020-03-28,Mountain,0.7,38.2,31.300000000000004,0,33.4,0.68
2023-06-08,Inland,1.5,32.6,22.200000000000003,0,28.3,0.38
2022-11-21,Urban,3.9,34.9,28.4,0,39.8,0.29
2022-08-13,Inland,5.6,23.0,13.2,0,5.6,0.28
2021-11-12,Mountain,2.0,22.4,13.2,0,29.7,0.5
2024-10-30,Mountain,1.8,23.5,14.1,0,24.4,0.34
2021-03-18,Coastal,1.4,22.2,11.2,0,22.6,0.42
2025-02-18,Inland,8.4,23.4,14.399999999999999,0,21.9,0.1
2020-02-04,Urban,24.1,30.7,20.4,0,20.5,0.51
2024-09-28,Inland,7.3,26.0,15.4,0,38.1,0.62
2020-09-18,Coastal,3.1,36.1,24.400000000000002,0,12.0,0.86
2022-10-18,Inland,17.8,39.4,29.299999999999997,0,20.0,0.17
2022-02-27,Mountain,22.3,39.5,32.2,0,26.7,0.72
2020-01-16,Mountain,12.0,30.9,20.7,0,20.0,0.17
2025-05-24,Urban,10.8,26.6,19.700000000000003,0,38.5,0.57
2022-02-05,Inland,3.1,35.8,27.599999999999998,0,7.4,0.35
2024-09-18,Coastal,12.8,28.8,20.5,0,15.4,0.67
2020-05-12,Inland,7.7,27.7,18.9,0,19.5,0.26
2021-12-12,Mountain,54.4,24.1,12.900000000000002,0,31.7,0.6
2021-05-26,Inland,1.6,20.4,10.999999999999998,0,9.6,0.5
2024-11-29,Mountain,4.3,26.1,18.6,0,31.5,0.45
2020-01-22,Inland,4.9,20.2,8.7,0,5.8,0.2
2023-01-30,Coastal,49.5,26.8,18.4,0,39.6,0.45
2020-03-27,Coastal,2.3,35.0,24.9,0,18.1,0.41
2021-11-22,Inland,2.6,22.2,12.399999999999999,0,7.8,0.38
2024-12-28,Urban,2.7,21.7,14.5,0,7.8,0.43
2020-01-26,Coastal,33.2,29.0,20.7,0,11.5,0.31
2025-04-24,Inland,36.4,33.1,24.200000000000003,0,17.8,0.09
2023-08-24,Mountain,20.5,29.5,18.0,0,22.3,0.33
2021-01-03,Inland,1.2,36.7,27.700000000000003,0,35.1,0.65
2024-12-15,Inland,13.4,21.5,12.8,0,8.1,0.47
2020-09-28,Urban,1.1,29.0,20.7,0,8.1,0.27
2024-10-21,Mountain,1.7,34.1,26.6,0,25.3,0.07
2021-08-12,Mountain,5.5,28.1,17.5,0,23.4,0.29
2023-08-15,Coastal,12.4,31.1,24.3,0,22.1,0.49
2024-03-10,Inland,2.9,34.4,24.599999999999998,0,35.2,0.22
2020-02-27,Urban,1.3,34.4,24.2,0,31.2,0.2
2020-06-10,Mountain,4.5,40.6,28.8,0,12.5,0.44
2020-07-18,Mountain,6.5,39.5,31.4,0,10.2,0.41
2020-11-16,Urban,10.4,40.1,33.5,0,34.7,0.58
2024-05-13,Urban,0.4,37.4,30.099999999999998,0,23.5,0.07
2020-12-14,Coastal,4.6,32.3,25.299999999999997,0,37.7,0.79
2020-02-05,Coastal,2.4,29.4,21.599999999999998,0,39.2,0.44
2023-09-04,Coastal,1.9,40.3,33.4,0,8.2,0.09
2023-01-10,Coastal,19.3,30.9,23.099999999999998,0,21.0,0.37
2020-06-01,Inland,15.4,22.4,15.2,0,24.9,0.84
2022-02-21,Urban,2.1,22.7,13.799999999999999,0,31.2,0.63
2022-02-20,Urban,6.3,37.3,30.799999999999997,0,37.5,0.26
2024-03-07,Mountain,7.6,35.0,24.0,0,38.7,0.59
2021-01-24,Mountain,2.3,37.0,29.8,0,13.8,0.95
2023-07-23,Urban,0.2,33.5,26.4,0,22.7,0.4
2020-11-07,Urban,2.0,29.7,21.4,0,31.1,0.02
2022-11-02,Inland,2.0,30.6,21.6,0,5.4,0.97
2023-11-08,Mountain,1.2,27.7,19.1,0,36.9,0.33
2024-05-17,Urban,14.6,27.4,17.9,0,20.2,0.78
2024-01-01,Coastal,0.9,31.6,24.5,0,24.1,0.81
2021-09-15,Inland,6.3,41.9,35.1,0,36.5,0.36
2022-05-19,Inland,1.2,25.0,17.8,0,8.6,0.02
2023-10-07,Inland,3.3,29.6,23.5,0,16.7,0.81
2020-07-16,Mountain,6.7,23.3,12.3,0,16.9,0.95
2022-05-24,Urban,3.7,22.6,11.900000000000002,0,39.6,0.71
2025-05-06,Urban,1.3,28.3,16.8,0,23.6,0.81
2021-07-29,Coastal,3.0,21.9,12.099999999999998,0,29.0,0.21
2021-05-10,Inland,11.4,39.8,33.099999999999994,0,28.4,0.27
2022-12-10,Mountain,2.0,21.0,14.5,0,30.1,1.0
2021-11-05,Coastal,2.8,41.6,35.1,0,7.4,0.5
2021-03-30,Coastal,13.8,38.1,32.0,0,34.5,0.22
2021-05-16,Mountain,1.0,36.7,27.200000000000003,0,36.5,0.1
2020-05-22,Inland,12.1,29.6,23.400000000000002,0,38.9,0.75
2023-03-28,Mountain,1.9,36.5,30.3,0,38.7,0.43
2022-08-21,Inland,6.5,41.4,29.5,0,7.5,0.1
2025-06-18,Urban,12.0,36.7,29.400000000000002,0,36.4,0.9
2022-01-30,Coastal,0.4,29.5,21.1,0,19.0,0.81
2020-04-04,Mountain,7.2,31.4,22.299999999999997,0,20.3,0.87
2021-10-18,Mountain,0.7,27.4,17.5,0,28.0,0.01
2023-12-11,Mountain,19.1,25.7,19.4,0,32.2,0.29
2020-04-07,Urban,23.5,37.2,31.1,0,19.4,0.69
2023-02-23,Inland,2.5,22.2,14.399999999999999,0,36.3,0.97
2022-02-08,Coastal,1.5,25.4,18.099999999999998,0,31.1,0.63
2023-05-27,Coastal,0.7,32.2,23.000000000000004,0,7.7,0.01
2023-01-20,Mountain,4.6,29.2,22.799999999999997,0,20.5,0.72
2024-04-07,Urban,3.8,32.2,20.500000000000004,0,17.5,0.17
2024-12-26,Urban,3.3,32.7,21.6,0,16.6,0.65
2023-11-03,Coastal,3.3,27.7,21.2,0,34.9,0.61
2021-12-02,Urban,1.5,36.3,30.099999999999998,0,27.1,0.57
2020-11-21,Coastal,8.7,32.7,23.700000000000003,0,20.0,0.44
2023-08-21,Urban,4.4,36.5,30.2,0,22.3,0.03
2022-07-11,Mountain,3.4,36.5,30.2,0,27.2,0.86
2023-11-13,Coastal,2.2,35.9,23.9,0,23.4,0.2
2021-03-01,Inland,34.1,32.5,20.6,0,16.3,0.22
2024-12-09,Inland,7.6,26.3,18.3,0,38.3,0.13
2023-08-13,Inland,1.1,33.2,27.200000000000003,0,22.1,0.4
2022-06-26,Mountain,22.7,34.7,23.200000000000003,0,11.4,0.22
2025-03-19,Coastal,7.3,38.6,31.8,0,37.7,0.41
2023-12-12,Mountain,1.3,26.3,16.700000000000003,0,25.8,0.87
2022-09-04,Inland,3.7,41.8,31.9,0,35.5,0.97
2025-01-25,Coastal,1.1,23.9,14.599999999999998,0,34.3,0.7
2023-03-24,Mountain,1.0,41.2,30.400000000000002,0,8.5,0.37
2023-10-23,Coastal,6.0,27.9,21.299999999999997,0,6.5,0.4
2024-01-04,Coastal,4.4,23.1,14.400000000000002,0,23.0,0.24
2023-11-20,Urban,15.8,38.0,30.5,0,17.7,0.6
2025-01-19,Mountain,0.5,35.7,26.000000000000004,0,24.3,0.7
2023-07-23,Mountain,10.3,32.4,21.0,0,22.4,0.9
2023-02-27,Coastal,22.8,37.5,27.6,0,14.1,0.87
2023-09-24,Coastal,1.3,26.7,19.7,0,13.2,0.45
2021-01-14,Inland,2.8,37.2,27.700000000000003,0,34.6,0.69
2024-05-28,Mountain,0.5,31.2,21.9,0,14.8,0.38
